_id,accomodates,air_conditioning,bathrooms,bed_type,bedrooms,beds,cable_tv,cancellation_policy,carbon_monoxide,checkin_24hr,cleaning_fee,comments,dryer,elevator,essentials,extra_people,family_kid_friendly,first_aid_kit,free_parking,gym,hair_dryer,hangers,heating,host_acceptance_rate,host_picture_url,host_response_rate,id,iron,kitchen,latitude,lock_on_bedroom_door,longtitude,number_of_reviews,pets_allowed,pool,price,property_type,review_scores_rating,room_type,security_deposit,shampoo,smoke_detector,washer,wheelchair_accessible,wireless_internet
60f1a2f1bc9dc8e90a6f2067,2,0,1,Real Bed,1,1,1,flexible,1,0,10,Marry was a great host. She made sure we were comfortable thruout our stay,1,0,0,10,1,0,0,0,0,0,1,100,https://a2.muscache.com/im/pictures/929e3186-b0b8-4cbc-90af-d97d3830ddcd.jpg?aki_policy=profile_x_medium,60,8956962,0,1,42.29629918,0,-71.08729249,8,0,0,95,Apartment,83,Private room,0,0,1,1,1,1
60f1a2f1bc9dc8e90a6f1fe1,7,1,2,Real Bed,3,4,1,strict,1,1,136,Great apartment. Amazing views. Very spacious ,1,1,1,0,1,0,1,1,1,1,1,36,https://a2.muscache.com/im/pictures/a307956d-b7c2-4402-bd0b-565a42200c8b.jpg?aki_policy=profile_x_medium,100,8814105,1,1,42.36204996,0,-71.06340407,17,0,1,181,Apartment,96,Entire home/apt,0,1,1,1,0,1
60f1a2f1bc9dc8e90a6f1ff6,4,1,1,Real Bed,1,1,1,moderate,1,0,30,,1,0,1,0,1,0,0,0,0,0,1,100,https://a2.muscache.com/im/pictures/0d0906e4-b00f-4610-a321-95f77be70f3d.jpg?aki_policy=profile_x_medium,100,14819717,1,1,42.35213621,0,-71.07610266,0,0,0,225,Apartment,0,Entire home/apt,0,1,1,1,0,1
60f1a2f1bc9dc8e90a6f1fff,2,1,1,Real Bed,0,1,1,strict,0,0,225,Great experience staying in this lovely Beacon Hill flat for the second time. My first choice when staying in Boston.,1,0,0,0,0,0,0,0,0,0,1,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,100,8732121,0,1,42.36070877,0,-71.0642183,2,0,0,155,Apartment,100,Entire home/apt,0,0,0,1,0,0
60f1a2f1bc9dc8e90a6f2018,2,1,1,Real Bed,0,1,1,strict,0,0,225,The apartment was in a great location. It had everything we needed to feel at home. This would be the first place I would look if I were to take another trip to Boston. ,1,0,0,0,0,0,0,0,0,0,1,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,100,6879036,0,1,42.35030731,0,-71.08285058,6,0,0,150,Apartment,100,Entire home/apt,0,0,0,1,0,1
60f1a2f1bc9dc8e90a6f2021,2,0,1,Real Bed,1,1,0,moderate,0,0,0,"J''ai passé 16 jours merveilleux dans ma petite cabane sur la colline surplombant la baie de Boston. Le logement est propre et simple, mais dispose de tout l''équipement nécessaire. Bill est un hôte très accueillant, qui se met en quatre pour répondre à vos besoins. Il a grandement contribué à rendre mon séjour plus qu''agréable.",0,0,1,0,0,0,1,0,0,0,1,100,https://a0.muscache.com/im/users/271947/profile_pic/1288139030/original.jpg?aki_policy=profile_x_medium,100,57156,0,1,42.31004204,0,-71.0494183,17,0,0,95,House,87,Entire home/apt,0,0,1,0,0,1
60f1a2f1bc9dc8e90a6f2024,2,1,1,Real Bed,0,1,1,strict,1,0,25,We did not meet the hosts. There were perfect instructions on how to enter and leave the garden apartment.,1,0,1,0,1,0,0,0,1,1,1,91,https://a2.muscache.com/im/users/32532791/profile_pic/1430696380/original.jpg?aki_policy=profile_x_medium,100,13697966,1,1,42.34364881,1,-71.07912482,3,0,0,165,Apartment,87,Entire home/apt,0,0,1,1,0,1
60f1a2f1bc9dc8e90a6f2068,5,1,2,Real Bed,2,2,1,strict,0,1,100,,1,1,0,0,1,0,0,1,1,1,1,55,https://a2.muscache.com/im/users/30283594/profile_pic/1427748834/original.jpg?aki_policy=profile_x_medium,98,10035581,1,1,42.34372881,0,-71.09900792,0,0,0,199,Apartment,0,Entire home/apt,0,1,0,1,0,1
60f1a2f1bc9dc8e90a6f1fb4,5,1,1,Real Bed,2,4,0,strict,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,42,https://a1.muscache.com/im/users/38440/profile_pic/1394206112/original.jpg?aki_policy=profile_x_medium,100,10810,0,1,42.35335918,0,-71.13034354,0,0,0,250,Apartment,0,Entire home/apt,0,0,0,0,0,1
60f1a2f1bc9dc8e90a6f1fbe,4,1,1,Real Bed,1,2,0,moderate,1,0,0,,1,1,1,0,1,0,0,1,1,0,1,100,https://a0.muscache.com/im/users/8898897/profile_pic/1408487646/original.jpg?aki_policy=profile_x_medium,25,14711125,1,1,42.34463373,1,-71.04381815,0,0,0,229,Apartment,0,Entire home/apt,0,1,1,1,0,1
60f1a2f1bc9dc8e90a6f1fbf,2,1,1,Real Bed,0,1,1,strict,0,0,225,"Great location although not my favourite airbnb apartment
",1,0,0,0,0,0,0,0,0,0,1,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,100,7531700,0,1,42.36093112,0,-71.06397603,2,0,0,157,Apartment,80,Entire home/apt,0,0,1,1,0,1
60f1a2f1bc9dc8e90a6f1fd4,2,1,1,Real Bed,1,1,1,moderate,0,0,15,"Robert was a lovely host. He knows a lot about the city! The room is really comfortable and the bathroom was really clean. If you have heavy luggage, this is the floor to pic :)",0,0,0,12,0,0,0,0,0,0,1,96,https://a2.muscache.com/im/pictures/2361f1f3-f967-42ad-9b87-27479d8ca6e8.jpg?aki_policy=profile_x_medium,100,526970,0,0,42.34522988,0,-71.07282284,103,0,0,130,House,90,Private room,0,0,1,0,0,1
60f1a2f1bc9dc8e90a6f1fdf,2,1,1,Real Bed,0,1,1,strict,0,0,225,,0,0,0,0,0,0,0,0,0,0,1,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,100,8403945,0,1,42.34561287,0,-71.07698748,0,0,0,137,Apartment,0,Entire home/apt,0,0,1,0,0,1
60f1a2f1bc9dc8e90a6f1fe6,2,1,1,Real Bed,1,1,1,moderate,0,0,50,,1,0,1,10,1,0,0,0,0,0,1,70,https://a1.muscache.com/im/users/3690995/profile_pic/1348757681/original.jpg?aki_policy=profile_x_medium,100,4556374,0,1,42.34438211,0,-71.16745949,0,0,1,60,Apartment,0,Private room,0,1,1,1,0,1
60f1a2f1bc9dc8e90a6f1fea,2,1,1,Real Bed,1,1,1,flexible,0,0,20,I enjoyed my stay in Boston very much. Drusilla was absolute darling. room was simple and basic. just what I needed on a budget for unplanned trip. this location was 1 bus ride to orange line which connected me perfectly to the city. Uber was only 8-15 dollars heading into city. Less if you take orange line and just use to bypass bus trip.  The neighborhood was an eclectic cultural experience in Latin flavor. She was pleasant and filled with old world charm. i felt very comfortable with Drusilla. After seeing those hotel prices in Boston she made my trip more accessible so I could spend more towards the great Boston food and culture.  I would stay with her again easily. She embrace humble hospitality...,0,0,0,20,0,0,0,0,0,0,1,100,https://a2.muscache.com/im/users/17736943/profile_pic/1404872773/original.jpg?aki_policy=profile_x_medium,60,3522237,0,1,42.30629023,0,-71.0827115,2,0,0,45,House,90,Private room,0,0,0,1,0,1
60f1a2f1bc9dc8e90a6f2000,2,1,1,Real Bed,1,1,0,flexible,0,0,20,"Paul was a great host. He picked us up from the airport and made us a perfect start in Boston. The room was exactly as it is shown in the pictures, cozy and clean! Same goes to the rest of the room and the bathroom. We could text him anytime if we had a question.
We enjoyed our stay here a lot. Thanks again!
",1,0,1,0,0,0,0,0,1,0,1,98,https://a2.muscache.com/im/users/10136526/profile_pic/1434066211/original.jpg?aki_policy=profile_x_medium,100,4107959,1,1,42.3694918,1,-71.03659328,67,0,0,119,Apartment,98,Private room,0,1,1,0,0,1
60f1a2f1bc9dc8e90a6f2002,2,1,1,Real Bed,1,1,0,strict,0,0,0,"Masha welcomed us the day we arrived, and her place is very cozy. It is located in a good neighborhood in Brighton, near grocery stores, public transportation, and within walking distance to a great coffee shop! Masha and her husband were gracious hosts, and during the epic snowstorms ensured we had everything we needed. They even gave us candles in case the lights went out. We would definitely stay there again and recommend it to others. ",1,0,0,0,0,0,1,0,0,1,1,67,https://a2.muscache.com/im/users/12165186/profile_pic/1392181995/original.jpg?aki_policy=profile_x_medium,95,2526773,0,1,42.34379756,0,-71.1563048,6,0,0,52,Apartment,90,Entire home/apt,0,0,0,1,0,1
60f1a2f1bc9dc8e90a6f2007,2,0,1,Real Bed,1,1,0,flexible,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,https://a0.muscache.com/im/users/873460/profile_pic/1413039222/original.jpg?aki_policy=profile_x_medium,0,6449549,0,0,42.34515786,0,-71.13659656,0,0,0,48,Apartment,0,Private room,0,0,0,0,0,0
60f1a2f1bc9dc8e90a6f2009,2,1,2,Real Bed,1,1,1,strict,0,0,35,,1,0,1,0,0,0,0,0,0,1,1,100,https://a2.muscache.com/im/users/17547008/profile_pic/1425251245/original.jpg?aki_policy=profile_x_medium,100,5510597,1,1,42.32857987,0,-71.09805473,0,0,0,62,Apartment,0,Private room,0,0,1,1,0,1
60f1a2f1bc9dc8e90a6f200a,2,1,1,Real Bed,0,1,1,super_strict_30,0,0,0,,1,0,0,0,0,0,0,0,0,0,1,45,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,89,1119740,0,1,42.3434536,0,-71.07966122,0,0,0,186,Apartment,0,Entire home/apt,0,0,0,1,0,1
60f1a2f1bc9dc8e90a6f2010,4,1,1,Real Bed,2,2,1,strict,0,0,225,,1,0,0,0,0,0,0,0,0,0,1,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,100,7342489,0,1,42.34558426,0,-71.07668644,0,0,0,225,Apartment,0,Entire home/apt,0,0,0,1,0,1
60f1a2f1bc9dc8e90a6f2011,2,1,1,Real Bed,0,1,1,super_strict_30,0,0,0,"Thank you seamlesstransition , The apartment was clean and comfortable and well located, and I would recomend it to my friends.
Kavita",1,0,0,0,0,0,0,0,0,0,1,45,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,89,22208,0,1,42.34320988,0,-71.07776036,4,0,0,225,Apartment,90,Entire home/apt,0,0,0,1,0,1
60f1a2f1bc9dc8e90a6f2012,2,1,1,Real Bed,0,1,0,flexible,1,0,0,Very nice place and nice apartment ! Nice neighbourhood! The apartment was nice!  I recommend this place! ,1,1,1,0,1,1,1,1,1,0,1,88,https://a2.muscache.com/im/pictures/f23feb9f-e567-40e3-8222-17ec46bd364f.jpg?aki_policy=profile_x_medium,90,9826706,0,1,42.27258125,0,-71.0685476,3,1,0,75,Apartment,100,Entire home/apt,0,0,1,0,0,1
60f1a2f1bc9dc8e90a6f2015,2,1,1,Real Bed,0,1,1,strict,0,0,225,"Great Location ... low maintenance apartments.
I would definitely stay here again. Just remember to bring toiletries and cleaning products if you want to wash dishes or wipe benches etc. ",1,0,0,0,0,0,0,0,0,0,1,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,100,6908525,0,1,42.35047181,0,-71.08197091,7,0,0,160,Apartment,83,Entire home/apt,0,0,0,1,0,1
60f1a2f1bc9dc8e90a6f2022,2,1,1,Real Bed,0,1,1,strict,0,0,225,"Very easy to access, no keys required just a code to get in.",1,0,0,0,0,0,0,0,0,0,1,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,100,6759004,0,1,42.34940675,0,-71.08345968,3,0,0,150,Apartment,87,Entire home/apt,0,0,0,1,0,1
60f1a2f1bc9dc8e90a6f202a,6,0,1,Real Bed,2,2,0,flexible,0,0,95,"This was a great place to stay in Boston! We had a holiday party in the city on a work night and decided to stay here with another couple to spare the commute back to the suburbs. The apartment is GREAT! Literally everything you''d need is there - towels, iron, clean linens, dish-ware,wi-fi etc. Amazing location!",0,0,0,0,0,0,0,0,0,0,0,67,https://a0.muscache.com/im/users/10478250/profile_pic/1386405471/original.jpg?aki_policy=profile_x_medium,81,4518380,0,0,42.34847511,0,-71.07040673,13,0,0,188,Apartment,86,Entire home/apt,0,0,0,0,0,0
60f1a2f1bc9dc8e90a6f2066,4,1,1,Pull-out Sofa,1,1,1,strict,0,0,95,,1,1,1,0,1,0,1,1,1,1,1,65,https://a2.muscache.com/im/pictures/f099f929-e22c-41cb-92f2-3284dfdad85d.jpg?aki_policy=profile_x_medium,100,14519844,1,1,42.34738282,0,-71.03855592,0,1,0,249,Apartment,0,Entire home/apt,0,1,1,1,0,1
60f1a2f1bc9dc8e90a6f2071,6,1,2,Real Bed,3,3,1,strict,0,1,100,,1,1,1,0,1,0,0,1,1,1,1,55,https://a2.muscache.com/im/users/30283594/profile_pic/1427748834/original.jpg?aki_policy=profile_x_medium,98,10052920,1,1,42.35132519,0,-71.04639732,0,0,0,279,Apartment,0,Entire home/apt,0,1,0,1,0,1
60f1a2f1bc9dc8e90a6f2072,2,1,1,Real Bed,0,1,1,strict,0,0,225,Very nice ,1,0,0,0,0,0,0,0,0,0,1,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,100,7837202,0,1,42.36099232,0,-71.06444346,2,0,0,150,Apartment,100,Entire home/apt,0,0,1,1,0,1
60f1a2f1bc9dc8e90a6f1fcc,2,0,1,Real Bed,1,1,0,flexible,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,https://a0.muscache.com/im/users/29963974/profile_pic/1427258054/original.jpg?aki_policy=profile_x_medium,0,5775139,0,0,42.35156937,0,-71.13164992,0,0,0,70,Villa,0,Private room,0,0,0,0,0,0
60f1a2f1bc9dc8e90a6f1fce,1,0,2,Real Bed,1,1,1,flexible,1,0,15,,1,0,1,0,0,0,0,0,0,0,1,0,https://a2.muscache.com/im/pictures/943dfedf-4e3f-47ce-9ee4-73e8a93f4275.jpg?aki_policy=profile_x_medium,0,8390793,1,1,42.36652295,0,-71.05679192,0,0,0,50,Apartment,0,Private room,250,0,1,1,0,1
60f1a2f1bc9dc8e90a6f203e,2,0,1,Real Bed,1,1,0,strict,1,0,45,The host canceled this reservation 20 days before arrival. This is an automated posting.,0,0,0,0,0,0,0,0,0,0,1,100,https://a0.muscache.com/im/users/16442921/profile_pic/1402540435/original.jpg?aki_policy=profile_x_medium,79,6887926,0,1,42.31949173,0,-71.05423388,3,0,0,68,Apartment,40,Private room,100,1,1,0,0,1
60f1a2f1bc9dc8e90a6f2040,1,0,1,Real Bed,1,1,0,strict,1,0,49,"Despite a late night plane being delayed an hour, a crash in the airport tunnel causing another hour delay, and the public transit train system also being shutdown due to a crash causing me to arrive around 2:30am, 3 hours later than I said I would, Orchid kindly greeted me with a water bottle and a few other things. Orchid is definitely a great host. I despite staying there for roughly 3 days, I never came across the mouse that was alluded to in other reviews. Location ~1 block away from public transit making it easy to get around.",0,0,0,0,0,0,0,0,0,0,1,100,https://a0.muscache.com/im/users/16442921/profile_pic/1402540435/original.jpg?aki_policy=profile_x_medium,79,4494419,0,1,42.31317862,0,-71.05637455,2,0,0,59,Apartment,70,Private room,100,1,1,0,0,1
60f1a2f1bc9dc8e90a6f204c,5,0,1.5,Real Bed,3,3,0,moderate,1,0,150,"Spacious and charming it is. We are staying here for 3 months after moving from the UK. 

The house is not just somewhere to say - it''s so obviously a home. There''s a wild mix of books and objets d''art; from coding manuals, to serious literature to a book on manhole covers! The main picture shows a similarly eclectic range of board games. We found a similar story in the tea cupboard in the kitchen. More than enough for the English palette. 

The garden is big and there is a lovely raised deck.

The location could not be better. I am commuting to South Station each day and I can choose to either walk through the magnificent Arboretum to the station or catch a bus that is 5 minutes walk. My wife and kids head into JP central on a bus and that offers something for everyone. 

We are renting the car through RelayRides which is super handy.

Celia has been helpful and friendly throughout. I raised a couple of questions e.g. getting a key stuck in a lock, andCelia resolved it the same day. 

The cats appear at 10pm and have disappeared again by morning. Where do they sleep - that''s the question?",0,0,0,0,0,0,1,0,0,1,1,0,https://a1.muscache.com/im/users/2753598/profile_pic/1340752157/original.jpg?aki_policy=profile_x_medium,0,5495547,1,1,42.30189019,0,-71.12908358,4,0,0,185,House,100,Entire home/apt,0,0,1,0,0,1
60f1a2f1bc9dc8e90a6f2052,3,1,1,Real Bed,1,1,1,strict,0,1,100,,1,1,1,0,1,0,0,1,1,0,1,55,https://a2.muscache.com/im/users/30283594/profile_pic/1427748834/original.jpg?aki_policy=profile_x_medium,98,10116914,1,1,42.35214194,0,-71.0635195,0,0,1,169,Apartment,0,Entire home/apt,0,1,0,1,0,1
60f1a2f1bc9dc8e90a6f2056,4,1,1,Real Bed,2,3,1,moderate,0,0,50,"My sister and I ( 30) stayed with our elderly parents for 6 nights here (aged 70 & 69). The suburb was quiet and there was a pond close-by. The train station is not too far but the train takes about 30 minutes to down town. We were located on the third floor of the family home and shared their entrance.  If you want your own space i''d suggest renting an apt in the area which we found out later cost the same. If you are working then this area is probably fine but for tourists would suggest some where more central like Back Bay or downtown. Kelly was pleasant and allowed us to make a local call which we appreciated. Unfortunately one incident at the end impacted our experience. We made a mistake with the check out time and thought it was 3pm. We were finalizing our packing when the cleaners came into the house. The host (Phil) came back shortly after and I was disappointed the way he spoke to my elderly parents in a very inappropriate and disrespectful manner. My dad was upset after the encounter . It was a genuine misunderstanding. We hadn''t discussed check out times with them (they were away the day before we were due to leave) and were unaware cleaners were due to arrive. At no time was this clarified by the hosts and as soon as we realised, we got out of their way and brought our luggage to the front door immediately. I privately emailed Phil on 27-9-2014 to convey my disappointment at his behaviour to try to resolve this in a cordial manner but never received a reply. (excerpt from email: I do want to express my disappointment at the way the matter was handled. My parents had not booked the bnb and were relying on us for all information. My father was upset after his exchange with Phil on Friday evening, which was rude and unwarranted against my elderly father who was taking all direction from us on the holiday.)The following day I received notification that he had left a review on this site. An apology would have sufficed. ",0,0,1,25,1,0,0,0,0,0,1,100,https://a2.muscache.com/im/users/8814724/profile_pic/1379624673/original.jpg?aki_policy=profile_x_medium,100,1692573,0,1,42.31337883,0,-71.11718909,92,0,0,135,House,96,Entire home/apt,0,1,0,0,0,1
60f1a2f1bc9dc8e90a6f2059,5,1,2,Real Bed,2,3,0,moderate,1,0,100,,1,1,1,0,1,0,0,1,1,1,1,68,https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium,96,12984748,1,1,42.35042528,0,-71.05969261,0,0,0,289,Apartment,0,Entire home/apt,0,1,1,1,0,1
60f1a2f1bc9dc8e90a6f205c,3,1,1,Real Bed,1,2,0,moderate,1,0,100,,1,1,1,0,0,0,1,1,1,1,1,68,https://a2.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium,96,13762650,1,1,42.35054645,0,-71.06060285,0,0,0,199,Apartment,0,Entire home/apt,0,1,1,1,0,1
60f1a2f1bc9dc8e90a6f206b,3,1,1,Real Bed,1,1,1,strict,0,1,100,,1,1,1,0,1,0,0,1,1,1,1,55,https://a2.muscache.com/im/users/30283594/profile_pic/1427748834/original.jpg?aki_policy=profile_x_medium,98,10033322,1,1,42.34953273,0,-71.06073078,0,0,0,219,Apartment,0,Entire home/apt,0,1,0,1,0,1
60f1a2f1bc9dc8e90a6f2073,3,0,1,Real Bed,0,1,0,flexible,1,0,0,,1,0,1,0,0,0,0,0,1,0,0,100,https://a0.muscache.com/im/users/9619490/profile_pic/1382799125/original.jpg?aki_policy=profile_x_medium,69,14723758,0,1,42.35255996,0,-71.08433378,0,0,0,166,Loft,0,Entire home/apt,0,1,1,0,0,1
60f1a2f1bc9dc8e90a6f2074,5,1,2,Real Bed,2,2,1,strict,1,1,119,,1,1,1,0,1,0,1,1,1,1,1,36,https://a2.muscache.com/im/pictures/a307956d-b7c2-4402-bd0b-565a42200c8b.jpg?aki_policy=profile_x_medium,100,14422695,1,1,42.34491407,0,-71.079887,0,0,0,119,Apartment,0,Entire home/apt,0,1,1,1,0,1
60f1a2f1bc9dc8e90a6f207a,5,1,2,Real Bed,2,2,1,strict,1,1,119,,1,1,1,0,1,0,1,1,1,1,1,36,https://a2.muscache.com/im/pictures/a307956d-b7c2-4402-bd0b-565a42200c8b.jpg?aki_policy=profile_x_medium,100,14422439,1,1,42.34614524,0,-71.08002038,0,0,0,119,Apartment,0,Entire home/apt,0,1,1,1,0,1
60f1a2f1bc9dc8e90a6f1fb3,1,0,1,Real Bed,1,1,0,flexible,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,89,https://a2.muscache.com/im/pictures/56c5e1fa-1a7a-468e-b8c6-8c85b09e0a79.jpg?aki_policy=profile_x_medium,84,14682145,0,0,42.2798675,0,-71.04994322,0,0,0,25,Apartment,0,Shared room,0,0,0,0,0,0
60f1a2f1bc9dc8e90a6f1fc6,3,1,1,Real Bed,1,1,1,strict,0,1,100,,1,1,1,0,1,0,0,1,1,1,1,55,https://a2.muscache.com/im/users/30283594/profile_pic/1427748834/original.jpg?aki_policy=profile_x_medium,98,10053235,1,1,42.35291853,0,-71.04803082,0,0,0,169,Apartment,0,Entire home/apt,0,1,0,1,0,1
60f1a2f1bc9dc8e90a6f1fcf,2,1,1,Real Bed,1,1,0,flexible,0,0,0,The host canceled this reservation 3 days before arrival. This is an automated posting.,1,0,0,0,0,0,0,0,1,0,1,100,https://a1.muscache.com/im/users/4463536/profile_pic/1371047410/original.jpg?aki_policy=profile_x_medium,40,1262443,0,1,42.31785859,0,-71.06289235,3,0,0,39,Apartment,0,Private room,0,0,0,0,0,1
60f1a2f1bc9dc8e90a6f1fd1,1,1,1,Real Bed,1,1,0,moderate,0,0,10,"Lovely spacious room, quiet and a good bed. A bookworm''s heaven because the house is stacked with books everywhere! :)
I enjoyed a warm welcome and had a good stay.
Shared bathroom, but there is a sink in the room.",0,0,0,12,0,0,0,0,0,0,1,96,https://a2.muscache.com/im/pictures/2361f1f3-f967-42ad-9b87-27479d8ca6e8.jpg?aki_policy=profile_x_medium,100,2846739,0,0,42.34623304,0,-71.0736387,96,0,0,125,House,85,Private room,0,0,1,0,0,1
60f1a2f1bc9dc8e90a6f2008,4,1,1,Real Bed,1,1,0,strict,1,1,60,,1,1,1,0,1,0,0,1,1,1,1,100,https://a2.muscache.com/im/pictures/f1f74198-128c-4ae9-bde4-80bce8ab3788.jpg?aki_policy=profile_x_medium,100,3414993,1,1,42.35154643,0,-71.06815802,0,0,0,550,Condominium,0,Entire home/apt,0,1,1,1,1,1
60f1a2f1bc9dc8e90a6f2023,4,1,1,Real Bed,2,2,0,moderate,0,0,50,"Just when all the good hotels in Boston were sold out the gates of heaven opened up for me. My stay was nothing less than amazing. In this case my last resort should have been my first. This condo is cozy, relaxing, beautiful, quiet, and better than any place I''ve stayed in Boston. If its available book it. You won''t be let down. Convenient location and great neighborhood. I have no complaints at all.",1,0,1,50,1,1,1,0,0,0,1,0,https://a1.muscache.com/im/users/6095174/profile_pic/1373228431/original.jpg?aki_policy=profile_x_medium,0,1110423,0,1,42.3494146,0,-71.15642509,42,0,0,250,Apartment,92,Entire home/apt,0,0,1,1,0,1
60f1a2f1bc9dc8e90a6f2032,2,1,1,Real Bed,0,1,1,strict,0,0,225,Great spot for my short business stay. Super centrally located. Would go back.,1,0,0,0,0,0,0,0,0,0,1,91,https://a0.muscache.com/im/users/22348222/profile_pic/1441049651/original.jpg?aki_policy=profile_x_medium,100,7854872,0,1,42.35934474,0,-71.06291668,2,0,0,145,Apartment,90,Entire home/apt,0,0,1,1,0,1
60f1a2f1bc9dc8e90a6f2055,2,1,1,Real Bed,1,1,1,super_strict_30,1,1,150,,1,1,1,0,0,0,0,1,0,1,1,45,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,89,7838961,0,1,42.35300317,0,-71.06361936,0,1,1,269,Apartment,0,Entire home/apt,0,0,1,1,0,1
60f1a2f1bc9dc8e90a6f20bd,2,0,1,Real Bed,1,1,1,strict,1,0,20,"Very comfortable, spacious apartment.  Great location—

Alan made everything very easy to stay here.",0,0,1,0,0,0,0,0,0,0,1,79,https://a0.muscache.com/im/users/5873558/profile_pic/1419904147/original.jpg?aki_policy=profile_x_medium,100,4900659,0,1,42.36062693,0,-71.06580134,30,0,0,177,Apartment,91,Entire home/apt,0,1,1,0,0,1
60f1a2f1bc9dc8e90a6f20c3,2,1,1,Real Bed,2,1,0,strict,1,0,0,Kevin was really accommodating and his flat was clean and spacious in a really lovely area. Walking distance to everything that we needed and only a 15minute drive from the airport. Would definitely recommend!,0,0,1,0,0,0,0,0,0,0,1,100,https://a2.muscache.com/im/users/11017004/profile_pic/1431462946/original.jpg?aki_policy=profile_x_medium,100,4978467,0,1,42.3605729,0,-71.06548639,2,1,0,250,Apartment,100,Entire home/apt,200,1,1,0,0,1
60f1a2f1bc9dc8e90a6f20c5,5,1,1,Real Bed,2,2,1,strict,0,0,175,,1,0,0,10,1,0,0,0,0,0,1,91,https://a1.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,73,601763,0,1,42.29118077,0,-71.15316227,0,0,0,125,Apartment,0,Entire home/apt,500,0,1,1,0,1
60f1a2f1bc9dc8e90a6f20ce,2,1,1,Real Bed,0,1,1,strict,1,0,30,"My husband and I loved Paris'' Back Bay loft.  The location was ideal for us - we moved from Boston last year and were back visiting, so staying in the loft really made us feel at home.  This was our first airbnb experience and Paris was great to work with.  We really appreciated her communication before we arrived - it made everything so easy.  We would highly recommend the loft to those visiting Boston - it puts you right in the middle of a great neighborhood within easy distance to all the wonderful things the city has to offer!",0,0,1,0,0,0,0,0,0,0,1,100,https://a1.muscache.com/im/users/24595754/profile_pic/1422490549/original.jpg?aki_policy=profile_x_medium,100,4777111,0,1,42.35483811,0,-71.07631445,14,0,0,160,Loft,97,Entire home/apt,0,1,1,0,0,1
60f1a2f1bc9dc8e90a6f20d9,2,1,1,Real Bed,1,1,1,flexible,1,0,15,"Joe and Patty''s place was great - good location and friendly hosts. Very clean, quiet house with a cosy room. Future guests should specify East Boston if travelling from airport by cab as we experienced some problems. ",1,0,1,10,0,0,0,0,0,0,1,94,https://a0.muscache.com/im/users/37882842/profile_pic/1436364810/original.jpg?aki_policy=profile_x_medium,100,7482338,0,1,42.37615402,0,-71.03819742,51,0,0,83,Apartment,93,Private room,0,1,1,1,0,1
60f1a2f1bc9dc8e90a6f20e3,2,0,1,Futon,1,1,0,flexible,0,0,0,"Very nice apartment.
Parking was easy and train station was near. Had a wonderful time in Boston",0,0,0,0,1,0,0,0,0,0,0,100,https://a0.muscache.com/im/users/36992931/profile_pic/1435544329/original.jpg?aki_policy=profile_x_medium,100,7053454,0,0,42.38005488,0,-71.06324105,8,0,0,200,House,95,Private room,0,0,0,0,0,0
60f1a2f1bc9dc8e90a6f20fb,2,0,1,Real Bed,1,1,0,flexible,0,0,0,,1,0,1,0,1,0,0,0,1,1,1,0,https://a0.muscache.com/im/users/33906096/profile_pic/1432383849/original.jpg?aki_policy=profile_x_medium,0,13750763,0,0,42.34718706,1,-71.13185997,0,0,0,150,Apartment,0,Private room,0,1,1,0,0,1
60f1a2f1bc9dc8e90a6f2113,3,0,1,Real Bed,1,1,1,flexible,1,0,0,,0,0,1,0,1,1,0,0,0,0,1,0,https://a2.muscache.com/im/pictures/a61f65c5-3a87-49f0-8270-6bc059cd8f3f.jpg?aki_policy=profile_x_medium,0,12205324,1,1,42.35217874,0,-71.08103039,0,1,0,450,Apartment,0,Entire home/apt,0,0,1,1,0,1
