id,listing_url,host_response_rate,host_acceptance_rate,host_picture_url,street,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,extra_people,number_of_reviews,last_review,review_scores_rating,cancellation_policy
13077603,https://www.airbnb.com/rooms/13077603,100%,100%,https://a2.muscache.com/im/pictures/680ed4ff-a263-41aa-898b-cf73d14b8da4.jpg?aki_policy=profile_x_medium,"Holworthy St, Boston, MA, United States",Roxbury,42.31781669,-71.09135484,Apartment,Private room,1,1.5,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$35.00,,$5.00,$15.00,9,2016-08-20,98,flexible
8735827,https://www.airbnb.com/rooms/8735827,100%,97%,https://a2.muscache.com/im/pictures/43051d91-08cb-49a2-8f69-041e8f3e7bbe.jpg?aki_policy=profile_x_medium,"Alvah Kittredge Park, Boston, MA 02119, United States",Roxbury,42.32945376,-71.09308986,Townhouse,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$90.00,$250.00,$20.00,$40.00,31,2016-08-15,93,moderate
13978700,https://www.airbnb.com/rooms/13978700,100%,100%,https://a2.muscache.com/im/users/14785487/profile_pic/1398606448/original.jpg?aki_policy=profile_x_medium,"Georgia Street, Boston, MA 02121, United States",Roxbury,42.31076766,-71.08626931,Apartment,Entire home/apt,10,3.5,0,3,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$450.00,$500.00,$200.00,$20.00,0,,,strict
8703026,https://www.airbnb.com/rooms/8703026,56%,100%,https://a0.muscache.com/im/users/45686983/profile_pic/1443915942/original.jpg?aki_policy=profile_x_medium,"Centre Street, Boston, MA 02119, United States",Roxbury,42.32460041,-71.09799858,Apartment,Shared room,1,1,1,1,Pull-out Sofa,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Smoking Allowed"",""Pets Allowed"",""Pets live on this property"",Cat(s),Heating,Washer,""Smoke Detector"",Essentials}",$35.00,,,$0.00,43,2016-09-04,87,flexible
12504504,https://www.airbnb.com/rooms/12504504,50%,100%,https://a0.muscache.com/im/users/17517957/profile_pic/1404251127/original.jpg?aki_policy=profile_x_medium,"Beech Glen Street, Boston, MA 02119, United States",Roxbury,42.32348049,-71.09492677,Apartment,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,Essentials,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",$100.00,,,$0.00,0,,,flexible
14855404,https://www.airbnb.com/rooms/14855404,85%,79%,https://a2.muscache.com/im/pictures/b8d0b7af-8e51-46b9-a04d-2225f6b7afb4.jpg?aki_policy=profile_x_medium,"Massachusetts Avenue, Boston, MA 02118, United States",Roxbury,42.33897284,-71.08033701,Apartment,Private room,1,1,1,1,Real Bed,"{Kitchen,Breakfast,""Hot Tub"",""Indoor Fireplace"",""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer""}",$52.00,,$30.00,$0.00,0,,,flexible
658029,https://www.airbnb.com/rooms/658029,98%,68%,https://a1.muscache.com/im/users/1444340/profile_pic/1322330190/original.jpg?aki_policy=profile_x_medium,"Tremont St, Boston, MA 02118, United States",Roxbury,42.33923256,-71.08141307,Apartment,Entire home/apt,4,,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Family/Kid Friendly"",Washer,Dryer}",$163.00,$500.00,$100.00,$0.00,65,2016-06-19,86,strict
13918656,https://www.airbnb.com/rooms/13918656,100%,100%,https://a2.muscache.com/im/users/14785487/profile_pic/1398606448/original.jpg?aki_policy=profile_x_medium,"Tremont Street, Boston, MA 02120, United States",Roxbury,42.3383682,-71.08181551,Apartment,Entire home/apt,7,2,3,3,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$650.00,,$200.00,$100.00,1,2016-07-14,,flexible
6709682,https://www.airbnb.com/rooms/6709682,100%,98%,https://a1.muscache.com/im/users/212445/profile_pic/1341762176/original.jpg?aki_policy=profile_x_medium,"Hammond St, Roxbury Crossing, MA 02120, United States",Roxbury,42.33720962,-71.08478305,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""24-Hour Check-in"",""Laptop Friendly Workspace""}",$65.00,$300.00,$50.00,$15.00,25,2016-08-16,86,moderate
4615251,https://www.airbnb.com/rooms/4615251,50%,100%,https://a0.muscache.com/im/users/23900982/profile_pic/1416337602/original.jpg?aki_policy=profile_x_medium,"Columbus Avenue, Boston, MA 02118, United States",Roxbury,42.34036913,-71.08227084,Apartment,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$83.00,,,$0.00,0,,,moderate
3656168,https://www.airbnb.com/rooms/3656168,93%,57%,https://a0.muscache.com/im/users/18517776/profile_pic/1405918473/original.jpg?aki_policy=profile_x_medium,"Maywood Street, Boston, MA 02119, United States",Roxbury,42.31793468,-71.07922631,Apartment,Private room,1,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,""Hot Tub"",""Buzzer/Wireless Intercom"",""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",""24-Hour Check-in"",""Laptop Friendly Workspace""}",$40.00,$300.00,$50.00,$0.00,4,2016-08-17,90,strict
7784616,https://www.airbnb.com/rooms/7784616,N/A,N/A,https://a2.muscache.com/im/users/4644213/profile_pic/1439142413/original.jpg?aki_policy=profile_x_medium,"Hammond St, Boston, MA 02120, United States",Roxbury,42.33656432,-71.08414057,Apartment,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",Washer,Dryer,""Smoke Detector"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$50.00,,,$0.00,2,2015-08-23,90,strict
7618925,https://www.airbnb.com/rooms/7618925,100%,100%,https://a2.muscache.com/im/pictures/94d51baa-68f2-4fd9-8126-9e405d4e4dfd.jpg?aki_policy=profile_x_medium,"Alvah Kittredge Park, Boston, MA 02119, United States",Roxbury,42.32964015,-71.09274149,Apartment,Entire home/apt,8,2,4,5,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$625.00,"$1,200.00",$150.00,$0.00,1,2016-08-07,100,moderate
13549924,https://www.airbnb.com/rooms/13549924,100%,100%,https://a2.muscache.com/im/pictures/c11a0ef6-cb3a-429d-97ef-6b56b4058007.jpg?aki_policy=profile_x_medium,"Massachusetts Avenue, Boston, MA 02118, United States",Roxbury,42.33740473,-71.07842744,Apartment,Entire home/apt,4,1,0,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",$200.00,$200.00,$50.00,$0.00,3,2016-08-16,100,flexible
8734707,https://www.airbnb.com/rooms/8734707,100%,97%,https://a2.muscache.com/im/pictures/43051d91-08cb-49a2-8f69-041e8f3e7bbe.jpg?aki_policy=profile_x_medium,"Alvah Kittredge Park, Boston, MA 02119, United States",Roxbury,42.32974333,-71.09185431,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",$90.00,$250.00,$20.00,$40.00,38,2016-09-01,98,moderate
5146580,https://www.airbnb.com/rooms/5146580,100%,100%,https://a2.muscache.com/im/users/9663343/profile_pic/1428602676/original.jpg?aki_policy=profile_x_medium,"Moreland St, Boston, MA 02119, United States",Roxbury,42.32554505,-71.08577829,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",$65.00,,$5.00,$30.00,58,2016-08-25,83,moderate
8815738,https://www.airbnb.com/rooms/8815738,100%,97%,https://a2.muscache.com/im/pictures/43051d91-08cb-49a2-8f69-041e8f3e7bbe.jpg?aki_policy=profile_x_medium,"Alvah Kittredge Park, Boston, MA 02119, United States",Roxbury,42.32757428,-71.09210878,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$300.00,$800.00,$50.00,$0.00,0,,,moderate
13735741,https://www.airbnb.com/rooms/13735741,N/A,N/A,https://a2.muscache.com/im/pictures/835d1258-9cae-42bf-9bdb-83b392cd2ae6.jpg?aki_policy=profile_x_medium,"Hartwell Street, Boston, MA 02121, United States",Roxbury,42.3106574,-71.08493656,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Essentials,Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$50.00,,$10.00,$0.00,0,,,flexible
8495348,https://www.airbnb.com/rooms/8495348,75%,100%,https://a2.muscache.com/im/users/44735228/profile_pic/1442838787/original.jpg?aki_policy=profile_x_medium,"Hartford St, Boston, MA 02125, United States",Roxbury,42.31680579,-71.07352707,House,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$100.00,,$20.00,$60.00,3,2015-11-01,87,flexible
14418787,https://www.airbnb.com/rooms/14418787,95%,56%,https://a2.muscache.com/im/users/3875741/profile_pic/1350308962/original.jpg?aki_policy=profile_x_medium,"Whiting Street, Boston, MA 02119, United States",Roxbury,42.32422718,-71.08004848,Apartment,Private room,3,1,1,3,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$75.00,,$50.00,$42.00,0,,,flexible
7161203,https://www.airbnb.com/rooms/7161203,93%,57%,https://a0.muscache.com/im/users/18517776/profile_pic/1405918473/original.jpg?aki_policy=profile_x_medium,"Maywood Street, Boston, MA 02119, United States",Roxbury,42.31710874,-71.08077882,Apartment,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",$35.00,$300.00,$50.00,$0.00,3,2016-04-30,93,strict
5146447,https://www.airbnb.com/rooms/5146447,100%,100%,https://a2.muscache.com/im/users/9663343/profile_pic/1428602676/original.jpg?aki_policy=profile_x_medium,"Moreland St, Boston, MA 02119, United States",Roxbury,42.32511846,-71.08323012,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Hot Tub"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",$63.00,,$5.00,$30.00,45,2016-07-21,82,moderate
5146451,https://www.airbnb.com/rooms/5146451,100%,100%,https://a2.muscache.com/im/users/9663343/profile_pic/1428602676/original.jpg?aki_policy=profile_x_medium,"Moreland St, Boston, MA 02119, United States",Roxbury,42.32630904,-71.0831874,Apartment,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",$63.00,,$5.00,$30.00,32,2016-08-15,85,flexible
1197857,https://www.airbnb.com/rooms/1197857,98%,68%,https://a1.muscache.com/im/users/1444340/profile_pic/1322330190/original.jpg?aki_policy=profile_x_medium,"Tremont Street, Boston, MA 02118, United States",Roxbury,42.33852368,-71.07984588,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer}",$167.00,$500.00,$100.00,$0.00,63,2016-08-08,88,strict
13797162,https://www.airbnb.com/rooms/13797162,100%,100%,https://a2.muscache.com/im/pictures/5435f9ae-80b6-4fc9-be46-bf5deea89189.jpg?aki_policy=profile_x_medium,"Perrin Street, Boston, MA 02119, United States",Roxbury,42.3223663,-71.07874135,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$150.00,,,$0.00,6,2016-09-04,97,moderate
9961767,https://www.airbnb.com/rooms/9961767,100%,75%,https://a2.muscache.com/im/pictures/9374ef2a-507b-465e-8562-def276512d38.jpg?aki_policy=profile_x_medium,"Massachusetts Avenue, Boston, MA 02118, United States",Roxbury,42.33461965,-71.07637612,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Iron,""Laptop Friendly Workspace""}",$150.00,$200.00,$50.00,$0.00,2,2016-07-23,100,flexible
163941,https://www.airbnb.com/rooms/163941,100%,90%,https://a0.muscache.com/im/users/8229/profile_pic/1259099341/original.jpg?aki_policy=profile_x_medium,"Centre Street, Boston, MA 02119, United States",Roxbury,42.32964654,-71.09502742,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$225.00,,$75.00,$10.00,138,2016-09-03,92,strict
11011124,https://www.airbnb.com/rooms/11011124,N/A,N/A,https://a2.muscache.com/im/users/265036/profile_pic/1384461571/original.jpg?aki_policy=profile_x_medium,"Tremont Street, Boston, MA 02118, United States",Roxbury,42.33929253,-71.08074915,Apartment,Private room,1,1,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Doorman,""Elevator in Building"",Heating,Washer,Dryer,Essentials,""Laptop Friendly Workspace""}",$50.00,,,$0.00,0,,,flexible
12796808,https://www.airbnb.com/rooms/12796808,100%,67%,https://a2.muscache.com/im/pictures/3c5bb864-aa7b-4d8b-b3ca-880ec5db57db.jpg?aki_policy=profile_x_medium,"Centre Street, Boston, MA 02119, United States",Roxbury,42.32860575,-71.09175965,Apartment,Private room,1,,1,,Real Bed,{},$53.00,,,$0.00,0,,,flexible
4555637,https://www.airbnb.com/rooms/4555637,100%,100%,https://a2.muscache.com/im/pictures/94d51baa-68f2-4fd9-8126-9e405d4e4dfd.jpg?aki_policy=profile_x_medium,"Alvah Kittredge Park, Boston, MA 02119, United States",Roxbury,42.32960717,-71.09340591,Apartment,Private room,1,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$81.00,$400.00,$25.00,$0.00,40,2016-08-21,96,moderate
1638584,https://www.airbnb.com/rooms/1638584,100%,0%,https://a2.muscache.com/im/users/5243773/profile_pic/1376506732/original.jpg?aki_policy=profile_x_medium,"Fort Avenue, Boston, MA 02119, United States",Roxbury,42.32513754,-71.09264112,Apartment,Private room,1,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials}",$79.00,,$20.00,$0.00,3,2015-10-13,93,moderate
9896359,https://www.airbnb.com/rooms/9896359,100%,29%,https://a0.muscache.com/im/users/170480/profile_pic/1279453689/original.jpg?aki_policy=profile_x_medium,"Warren Avenue, Boston, MA 02116, United States",South End,42.34458195,-71.07551296,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$195.00,,$50.00,$0.00,5,2016-05-09,92,moderate
5885130,https://www.airbnb.com/rooms/5885130,100%,50%,https://a1.muscache.com/im/users/29855553/profile_pic/1428536716/original.jpg?aki_policy=profile_x_medium,"Shawmut Avenue, Boston, MA 02118, United States",South End,42.33996517,-71.07514202,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Shampoo}",$295.00,,,$0.00,9,2016-07-19,100,flexible
6068207,https://www.airbnb.com/rooms/6068207,N/A,N/A,https://a0.muscache.com/im/users/31044304/profile_pic/1429435925/original.jpg?aki_policy=profile_x_medium,"Yarmouth Place, Boston, MA 02116, United States",South End,42.34541907,-71.07711093,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen}",$120.00,,,$0.00,0,,,strict
11213228,https://www.airbnb.com/rooms/11213228,N/A,N/A,https://a2.muscache.com/im/pictures/51b27b3d-169c-4078-b094-8d0f17cac396.jpg?aki_policy=profile_x_medium,"Albany Street, Boston, MA 02118, United States",South End,42.33816149,-71.06815384,Apartment,Entire home/apt,7,2,2,5,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Essentials,Shampoo,Iron,""Laptop Friendly Workspace""}",$200.00,,$50.00,$0.00,1,2016-02-29,,strict
2301709,https://www.airbnb.com/rooms/2301709,98%,68%,https://a1.muscache.com/im/users/1444340/profile_pic/1322330190/original.jpg?aki_policy=profile_x_medium,"East Springfield Street, Boston, MA 02118, United States",South End,42.33726366,-71.07632732,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer}",$250.00,$500.00,$125.00,$0.00,42,2016-07-24,92,strict
1077105,https://www.airbnb.com/rooms/1077105,100%,100%,https://a0.muscache.com/im/users/5927277/profile_pic/1365991520/original.jpg?aki_policy=profile_x_medium,"Tremont Street, Boston, MA 02118, United States",South End,42.34021512,-71.07499794,Apartment,Entire home/apt,2,1,,1,Real Bed,{},$176.00,,,$0.00,0,,,flexible
1183032,https://www.airbnb.com/rooms/1183032,100%,56%,https://a0.muscache.com/im/users/6471589/profile_pic/1369149397/original.jpg?aki_policy=profile_x_medium,"Tremont Street, Boston, MA 02118, United States",South End,42.3412203,-71.07532969,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$150.00,$300.00,,$0.00,19,2016-07-31,93,flexible
9765,https://www.airbnb.com/rooms/9765,89%,45%,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,"Columbus Ave, Boston, MA 02118, United States",South End,42.34259444,-71.0794207,Apartment,Entire home/apt,2,1,,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer}",$229.00,,$75.00,$0.00,9,2015-10-24,89,super_strict_30
9870,https://www.airbnb.com/rooms/9870,89%,45%,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,"Columbus Avenue, Boston, MA 02116, United States",South End,42.34422662,-71.07787818,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$279.00,,,$0.00,6,2015-06-10,80,super_strict_30
27141,https://www.airbnb.com/rooms/27141,89%,45%,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,"Columbus Ave, Boston, MA 02118, United States",South End,42.3425859,-71.07969076,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",$279.00,,,$0.00,4,2013-06-02,84,super_strict_30
650956,https://www.airbnb.com/rooms/650956,30%,100%,https://a1.muscache.com/im/users/3269854/profile_pic/1345053258/original.jpg?aki_policy=profile_x_medium,"Appleton St, Boston, MA 02116, United States",South End,42.34518663,-71.07229518,Apartment,Entire home/apt,6,1.5,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$290.00,$250.00,,$25.00,35,2016-07-23,86,strict
1044307,https://www.airbnb.com/rooms/1044307,89%,45%,https://a2.muscache.com/im/users/25188/profile_pic/1265272246/original.jpg?aki_policy=profile_x_medium,"Columbus Avenue, Boston, MA 02118, United States",South End,42.34336279,-71.07803854,Apartment,Entire home/apt,2,1,,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer}",$275.00,,,$0.00,1,2013-11-10,,super_strict_30
11856912,https://www.airbnb.com/rooms/11856912,N/A,N/A,https://a0.muscache.com/im/users/8992252/profile_pic/1379881779/original.jpg?aki_policy=profile_x_medium,"East Brookline Street, Boston, MA 02118, United States",South End,42.33833507,-71.07090524,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$185.00,$150.00,$35.00,$30.00,3,2016-04-19,93,moderate
6992859,https://www.airbnb.com/rooms/6992859,100%,30%,https://a1.muscache.com/im/users/36660602/profile_pic/1435196586/original.jpg?aki_policy=profile_x_medium,"Chandler Street, Boston, MA 02116, United States",South End,42.34748545,-71.07312593,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$399.00,,,$0.00,13,2016-07-21,92,moderate
3969526,https://www.airbnb.com/rooms/3969526,100%,100%,https://a1.muscache.com/im/users/5408229/profile_pic/1435614873/original.jpg?aki_policy=profile_x_medium,"Worcester Square, Boston, MA 02118, United States",South End,42.33762737,-71.07394703,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$255.00,$100.00,$80.00,$30.00,111,2016-09-02,94,strict
1166808,https://www.airbnb.com/rooms/1166808,100%,84%,https://a2.muscache.com/im/pictures/9ed63f38-f836-4832-b728-047880f7bf3b.jpg?aki_policy=profile_x_medium,"Upton Street, Boston, MA 02118, United States",South End,42.34284812,-71.07212171,Apartment,Shared room,1,1,1,1,Airbed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$75.00,"$1,500.00",$60.00,$0.00,29,2015-09-05,90,strict
8439661,https://www.airbnb.com/rooms/8439661,98%,68%,https://a1.muscache.com/im/users/1444340/profile_pic/1322330190/original.jpg?aki_policy=profile_x_medium,"Boston, MA 02118, United States",South End,42.33596696,-71.07508978,Apartment,Entire home/apt,6,1.5,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$250.00,$500.00,$125.00,$0.00,9,2016-06-06,84,strict
